Device Name:,,OM-CP-VOLT101A
8/23/2022,1:38:40 AM,3.01
8/23/2022,1:53:40 AM,3.76
8/23/2022,2:08:40 AM,3.26
8/23/2022,2:23:40 AM,2.76
8/23/2022,2:38:40 AM,3.26
8/23/2022,2:53:40 AM,3.26
8/23/2022,3:08:40 AM,2.76
8/23/2022,3:23:40 AM,3.26
8/23/2022,3:38:40 AM,2.76
8/23/2022,3:53:40 AM,3.26
8/23/2022,4:08:40 AM,2.76
8/23/2022,4:23:40 AM,3.26
8/23/2022,4:38:40 AM,3.26
8/23/2022,4:53:40 AM,3.26
8/23/2022,5:08:40 AM,3.26
8/23/2022,5:23:40 AM,3.51
8/23/2022,5:38:40 AM,3.26
8/23/2022,5:53:40 AM,3.26
8/23/2022,6:08:40 AM,3.51
8/23/2022,6:23:40 AM,3.26
8/23/2022,6:38:40 AM,3.26
8/23/2022,6:53:40 AM,3.26
8/23/2022,7:08:40 AM,3.26
8/23/2022,7:23:40 AM,3.26
8/23/2022,7:38:40 AM,3.76
8/23/2022,7:53:40 AM,4.01
8/23/2022,8:08:40 AM,3.51
8/23/2022,8:23:40 AM,3.51
8/23/2022,8:38:40 AM,3.76
8/23/2022,8:53:40 AM,3.76
8/23/2022,9:08:40 AM,3.76
8/23/2022,9:23:40 AM,3.51
8/23/2022,9:38:40 AM,3.01
8/23/2022,9:53:40 AM,3.26
8/23/2022,10:08:40 AM,3.26
8/23/2022,10:23:40 AM,3.26
8/23/2022,10:38:40 AM,3.26
8/23/2022,10:53:40 AM,3.26
8/23/2022,11:08:40 AM,3.01
8/23/2022,11:23:40 AM,3.26
8/23/2022,11:38:40 AM,3.26
8/23/2022,11:53:40 AM,3.01
8/23/2022,12:08:40 PM,3.51
8/23/2022,12:23:40 PM,3.01
8/23/2022,12:38:40 PM,3.51
8/23/2022,12:53:40 PM,2.76
8/23/2022,1:08:40 PM,3.26
8/23/2022,1:23:40 PM,3.01
8/23/2022,1:38:40 PM,3.51
8/23/2022,1:53:40 PM,3.26
8/23/2022,2:08:40 PM,3.26
8/23/2022,2:23:40 PM,2.76
8/23/2022,2:38:40 PM,2.76
8/23/2022,2:53:40 PM,3.26
8/23/2022,3:08:40 PM,3.26
8/23/2022,3:23:40 PM,3.01
8/23/2022,3:38:40 PM,3.01
8/23/2022,3:53:40 PM,2.76
8/23/2022,4:08:40 PM,3.26
8/23/2022,4:23:40 PM,3.51
8/23/2022,4:38:40 PM,3.01
8/23/2022,4:53:40 PM,3.01
8/23/2022,5:08:40 PM,3.51
8/23/2022,5:23:40 PM,3.51
8/23/2022,5:38:40 PM,3.51
8/23/2022,5:53:40 PM,3.01
8/23/2022,6:08:40 PM,3.26
8/23/2022,6:23:40 PM,3.51
8/23/2022,6:38:40 PM,3.76
8/23/2022,6:53:40 PM,3.26
8/23/2022,7:08:40 PM,3.26
8/23/2022,7:23:40 PM,3.26
8/23/2022,7:38:40 PM,3.26
8/23/2022,7:53:40 PM,3.51
8/23/2022,8:08:40 PM,3.01
8/23/2022,8:23:40 PM,3.26
8/23/2022,8:38:40 PM,3.26
8/23/2022,8:53:40 PM,3.51
8/23/2022,9:08:40 PM,3.51
8/23/2022,9:23:40 PM,3.51
8/23/2022,9:38:40 PM,3.51
8/23/2022,9:53:40 PM,3.51
8/23/2022,10:08:40 PM,3.51
8/23/2022,10:23:40 PM,3.76
8/23/2022,10:38:40 PM,3.51
8/23/2022,10:53:40 PM,3.76
8/23/2022,11:08:40 PM,3.76
8/23/2022,11:23:40 PM,3.51
8/23/2022,11:38:40 PM,3.26
8/23/2022,11:53:40 PM,4.01
8/24/2022,12:08:40 AM,3.51
8/24/2022,12:23:40 AM,3.76
8/24/2022,12:38:40 AM,3.76
8/24/2022,12:53:40 AM,3.76
8/24/2022,1:08:40 AM,4.26
8/24/2022,1:23:40 AM,3.76
8/24/2022,1:38:40 AM,4.01
8/24/2022,1:53:40 AM,3.76
8/24/2022,2:08:40 AM,3.76
8/24/2022,2:23:40 AM,4.01
8/24/2022,2:38:40 AM,4.01
8/24/2022,2:53:40 AM,4.01
8/24/2022,3:08:40 AM,4.01
8/24/2022,3:23:40 AM,3.51
8/24/2022,3:38:40 AM,4.01
8/24/2022,3:53:40 AM,3.76
8/24/2022,4:08:40 AM,3.51
8/24/2022,4:23:40 AM,3.76
8/24/2022,4:38:40 AM,3.76
8/24/2022,4:53:40 AM,3.26
8/24/2022,5:08:40 AM,3.26
8/24/2022,5:23:40 AM,3.76
8/24/2022,5:38:40 AM,3.76
8/24/2022,5:53:40 AM,3.76
8/24/2022,6:08:40 AM,3.26
8/24/2022,6:23:40 AM,3.76
8/24/2022,6:38:40 AM,3.51
8/24/2022,6:53:40 AM,3.76
8/24/2022,7:08:40 AM,3.76
8/24/2022,7:23:40 AM,3.51
8/24/2022,7:38:40 AM,3.76
8/24/2022,7:53:40 AM,4.26
8/24/2022,8:08:40 AM,4.01
8/24/2022,8:23:40 AM,3.76
8/24/2022,8:38:40 AM,4.01
8/24/2022,8:53:40 AM,3.76
8/24/2022,9:08:40 AM,3.76
8/24/2022,9:23:40 AM,3.51
8/24/2022,9:38:40 AM,3.51
8/24/2022,9:53:40 AM,3.51
8/24/2022,10:08:40 AM,3.51
8/24/2022,10:23:40 AM,3.51
8/24/2022,10:38:40 AM,3.76
8/24/2022,10:53:40 AM,3.01
8/24/2022,11:08:40 AM,3.01
8/24/2022,11:23:40 AM,3.51
8/24/2022,11:38:40 AM,3.26
8/24/2022,11:53:40 AM,3.26
8/24/2022,12:08:40 PM,3.01
8/24/2022,12:23:40 PM,3.51
8/24/2022,12:38:40 PM,3.51
8/24/2022,12:53:40 PM,3.51
8/24/2022,1:08:40 PM,3.51
8/24/2022,1:23:40 PM,3.76
8/24/2022,1:38:40 PM,3.51
8/24/2022,1:53:40 PM,3.01
8/24/2022,2:08:40 PM,3.26
8/24/2022,2:23:40 PM,3.01
8/24/2022,2:38:40 PM,3.51
8/24/2022,2:53:40 PM,3.26
8/24/2022,3:08:40 PM,3.01
8/24/2022,3:23:40 PM,3.01
8/24/2022,3:38:40 PM,3.51
8/24/2022,3:53:40 PM,3.01
8/24/2022,4:08:40 PM,3.51
8/24/2022,4:23:40 PM,3.76
8/24/2022,4:38:40 PM,3.76
8/24/2022,4:53:40 PM,3.51
8/24/2022,5:08:40 PM,3.51
8/24/2022,5:23:40 PM,3.51
8/24/2022,5:38:40 PM,3.26
8/24/2022,5:53:40 PM,3.76
8/24/2022,6:08:40 PM,4.01
8/24/2022,6:23:40 PM,3.51
8/24/2022,6:38:40 PM,3.51
8/24/2022,6:53:40 PM,3.76
8/24/2022,7:08:40 PM,4.01
8/24/2022,7:23:40 PM,3.51
8/24/2022,7:38:40 PM,3.51
8/24/2022,7:53:40 PM,3.76
8/24/2022,8:08:40 PM,3.76
8/24/2022,8:23:40 PM,3.76
8/24/2022,8:38:40 PM,4.26
8/24/2022,8:53:40 PM,4.01
8/24/2022,9:08:40 PM,3.76
8/24/2022,9:23:40 PM,3.51
8/24/2022,9:38:40 PM,3.76
8/24/2022,9:53:40 PM,3.76
8/24/2022,10:08:40 PM,4.26
8/24/2022,10:23:40 PM,3.76
8/24/2022,10:38:40 PM,3.76
8/24/2022,10:53:40 PM,4.26
8/24/2022,11:08:40 PM,4.26
8/24/2022,11:23:40 PM,3.76
8/24/2022,11:38:40 PM,3.51
8/24/2022,11:53:40 PM,3.51
8/25/2022,12:08:40 AM,3.76
8/25/2022,12:23:40 AM,3.76
8/25/2022,12:38:40 AM,3.76
8/25/2022,12:53:40 AM,4.01
8/25/2022,1:08:40 AM,4.26
8/25/2022,1:23:40 AM,4.01
8/25/2022,1:38:40 AM,3.76
8/25/2022,1:53:40 AM,4.26
8/25/2022,2:08:40 AM,4.01
8/25/2022,2:23:40 AM,3.51
8/25/2022,2:38:40 AM,3.51
8/25/2022,2:53:40 AM,4.26
8/25/2022,3:08:40 AM,4.01
8/25/2022,3:23:40 AM,3.76
8/25/2022,3:38:40 AM,4.01
8/25/2022,3:53:40 AM,4.01
8/25/2022,4:08:40 AM,3.51
8/25/2022,4:23:40 AM,4.01
8/25/2022,4:38:40 AM,3.51
8/25/2022,4:53:40 AM,4.01
8/25/2022,5:08:40 AM,4.01
8/25/2022,5:23:40 AM,3.51
8/25/2022,5:38:40 AM,4.01
8/25/2022,5:53:40 AM,4.26
8/25/2022,6:08:40 AM,3.76
8/25/2022,6:23:40 AM,3.76
8/25/2022,6:38:40 AM,4.01
8/25/2022,6:53:40 AM,3.76
8/25/2022,7:08:40 AM,4.26
8/25/2022,7:23:40 AM,4.01
8/25/2022,7:38:40 AM,4.01
8/25/2022,7:53:40 AM,4.01
8/25/2022,8:08:40 AM,4.26
8/25/2022,8:23:40 AM,3.76
8/25/2022,8:38:40 AM,4.26
8/25/2022,8:53:40 AM,4.01
8/25/2022,9:08:40 AM,4.01
8/25/2022,9:23:40 AM,4.01
8/25/2022,9:38:40 AM,3.51
8/25/2022,9:53:40 AM,3.76
8/25/2022,10:08:40 AM,4.26
8/25/2022,10:23:40 AM,3.51
8/25/2022,10:38:40 AM,4.01
8/25/2022,10:53:40 AM,4.01
8/25/2022,11:08:40 AM,4.26
8/25/2022,11:23:40 AM,4.01
8/25/2022,11:38:40 AM,3.51
8/25/2022,11:53:40 AM,4.01
8/25/2022,12:08:40 PM,3.76
8/25/2022,12:23:40 PM,3.26
8/25/2022,12:38:40 PM,3.51
8/25/2022,12:53:40 PM,3.51
8/25/2022,1:08:40 PM,3.76
8/25/2022,1:23:40 PM,3.26
8/25/2022,1:38:40 PM,3.51
8/25/2022,1:53:40 PM,4.01
8/25/2022,2:08:40 PM,3.76
8/25/2022,2:23:40 PM,3.76
8/25/2022,2:38:40 PM,3.76
8/25/2022,2:53:40 PM,3.51
8/25/2022,3:08:40 PM,4.26
8/25/2022,3:23:40 PM,3.76
8/25/2022,3:38:40 PM,4.01
8/25/2022,3:53:40 PM,3.76
8/25/2022,4:08:40 PM,3.76
8/25/2022,4:23:40 PM,3.76
8/25/2022,4:38:40 PM,3.76
8/25/2022,4:53:40 PM,4.01
8/25/2022,5:08:40 PM,4.01
8/25/2022,5:23:40 PM,4.01
8/25/2022,5:38:40 PM,3.51
8/25/2022,5:53:40 PM,4.26
8/25/2022,6:08:40 PM,4.01
8/25/2022,6:23:40 PM,3.76
8/25/2022,6:38:40 PM,3.76
8/25/2022,6:53:40 PM,4.01
8/25/2022,7:08:40 PM,4.26
8/25/2022,7:23:40 PM,3.51
8/25/2022,7:38:40 PM,4.01
8/25/2022,7:53:40 PM,4.26
8/25/2022,8:08:40 PM,3.76
8/25/2022,8:23:40 PM,4.01
8/25/2022,8:38:40 PM,4.01
8/25/2022,8:53:40 PM,4.26
8/25/2022,9:08:40 PM,4.26
8/25/2022,9:23:40 PM,4.26
8/25/2022,9:38:40 PM,4.01
8/25/2022,9:53:40 PM,4.01
8/25/2022,10:08:40 PM,4.26
8/25/2022,10:23:40 PM,4.26
8/25/2022,10:38:40 PM,4.26
8/25/2022,10:53:40 PM,4.26
8/25/2022,11:08:40 PM,3.76
8/25/2022,11:23:40 PM,3.51
8/25/2022,11:38:40 PM,3.51
8/25/2022,11:53:40 PM,3.76
8/26/2022,12:08:40 AM,3.51
8/26/2022,12:23:40 AM,3.26
8/26/2022,12:38:40 AM,4.01
8/26/2022,12:53:40 AM,3.76
8/26/2022,1:08:40 AM,3.76
8/26/2022,1:23:40 AM,3.76
8/26/2022,1:38:40 AM,4.01
8/26/2022,1:53:40 AM,3.76
8/26/2022,2:08:40 AM,3.76
8/26/2022,2:23:40 AM,4.26
8/26/2022,2:38:40 AM,3.51
8/26/2022,2:53:40 AM,3.76
8/26/2022,3:08:40 AM,4.01
8/26/2022,3:23:40 AM,4.26
8/26/2022,3:38:40 AM,4.01
8/26/2022,3:53:40 AM,3.51
8/26/2022,4:08:40 AM,4.26
8/26/2022,4:23:40 AM,3.76
8/26/2022,4:38:40 AM,3.51
8/26/2022,4:53:40 AM,3.76
8/26/2022,5:08:40 AM,3.76
8/26/2022,5:23:40 AM,3.26
8/26/2022,5:38:40 AM,3.51
8/26/2022,5:53:40 AM,3.76
8/26/2022,6:08:40 AM,3.76
8/26/2022,6:23:40 AM,3.51
8/26/2022,6:38:40 AM,4.26
8/26/2022,6:53:40 AM,3.76
8/26/2022,7:08:40 AM,3.76
8/26/2022,7:23:40 AM,3.76
8/26/2022,7:38:40 AM,3.76
8/26/2022,7:53:40 AM,4.26
8/26/2022,8:08:40 AM,3.76
8/26/2022,8:23:40 AM,3.76
8/26/2022,8:38:40 AM,3.76
8/26/2022,8:53:40 AM,3.76
8/26/2022,9:08:40 AM,3.51
8/26/2022,9:23:40 AM,3.26
8/26/2022,9:38:40 AM,3.76
8/26/2022,9:53:40 AM,4.01
8/26/2022,10:08:40 AM,3.76
8/26/2022,10:23:40 AM,4.01
8/26/2022,10:38:40 AM,3.76
8/26/2022,10:53:40 AM,3.76
8/26/2022,11:08:40 AM,3.26
8/26/2022,11:23:40 AM,3.26
8/26/2022,11:38:40 AM,3.76
8/26/2022,11:53:40 AM,3.51
8/26/2022,12:08:40 PM,3.76
8/26/2022,12:23:40 PM,3.76
8/26/2022,12:38:40 PM,3.51
8/26/2022,12:53:40 PM,3.51
8/26/2022,1:08:40 PM,3.51
8/26/2022,1:23:40 PM,3.76
8/26/2022,1:38:40 PM,4.26
8/26/2022,1:53:40 PM,3.51
8/26/2022,2:08:40 PM,4.01
8/26/2022,2:23:40 PM,3.76
8/26/2022,2:38:40 PM,4.01
8/26/2022,2:53:40 PM,3.76
8/26/2022,3:08:40 PM,4.01
8/26/2022,3:23:40 PM,3.51
8/26/2022,3:38:40 PM,3.51
8/26/2022,3:53:40 PM,4.01
8/26/2022,4:08:40 PM,3.26
8/26/2022,4:23:40 PM,3.51
8/26/2022,4:38:40 PM,3.26
8/26/2022,4:53:40 PM,3.76
8/26/2022,5:08:40 PM,4.01
8/26/2022,5:23:40 PM,3.51
8/26/2022,5:38:40 PM,3.51
8/26/2022,5:53:40 PM,4.01
8/26/2022,6:08:40 PM,3.76
8/26/2022,6:23:40 PM,3.51
8/26/2022,6:38:40 PM,3.51
8/26/2022,6:53:40 PM,3.51
8/26/2022,7:08:40 PM,3.51
8/26/2022,7:23:40 PM,3.51
8/26/2022,7:38:40 PM,3.26
8/26/2022,7:53:40 PM,3.26
8/26/2022,8:08:40 PM,3.51
8/26/2022,8:23:40 PM,3.51
8/26/2022,8:38:40 PM,3.01
8/26/2022,8:53:40 PM,3.51
8/26/2022,9:08:40 PM,3.51
8/26/2022,9:23:40 PM,3.76
8/26/2022,9:38:40 PM,3.51
8/26/2022,9:53:40 PM,3.26
8/26/2022,10:08:40 PM,3.01
8/26/2022,10:23:40 PM,3.26
8/26/2022,10:38:40 PM,3.51
8/26/2022,10:53:40 PM,3.51
8/26/2022,11:08:40 PM,3.51
8/26/2022,11:23:40 PM,3.76
8/26/2022,11:38:40 PM,3.51
8/26/2022,11:53:40 PM,3.01
8/27/2022,12:08:40 AM,3.51
8/27/2022,12:23:40 AM,4.01
8/27/2022,12:38:40 AM,3.76
8/27/2022,12:53:40 AM,3.51
8/27/2022,1:08:40 AM,3.51
8/27/2022,1:23:40 AM,3.51
8/27/2022,1:38:40 AM,3.26
8/27/2022,1:53:40 AM,3.26
8/27/2022,2:08:40 AM,3.26
8/27/2022,2:23:40 AM,3.26
8/27/2022,2:38:40 AM,3.51
8/27/2022,2:53:40 AM,3.51
8/27/2022,3:08:40 AM,3.26
8/27/2022,3:23:40 AM,3.51
8/27/2022,3:38:40 AM,3.51
8/27/2022,3:53:40 AM,3.76
8/27/2022,4:08:40 AM,3.01
8/27/2022,4:23:40 AM,3.26
8/27/2022,4:38:40 AM,3.26
8/27/2022,4:53:40 AM,3.51
8/27/2022,5:08:40 AM,3.51
8/27/2022,5:23:40 AM,3.26
8/27/2022,5:38:40 AM,3.26
8/27/2022,5:53:40 AM,4.01
8/27/2022,6:08:40 AM,3.76
8/27/2022,6:23:40 AM,3.76
8/27/2022,6:38:40 AM,3.26
8/27/2022,6:53:40 AM,3.51
8/27/2022,7:08:40 AM,4.01
8/27/2022,7:23:40 AM,3.26
8/27/2022,7:38:40 AM,3.76
8/27/2022,7:53:40 AM,3.76
8/27/2022,8:08:40 AM,4.01
8/27/2022,8:23:40 AM,3.51
8/27/2022,8:38:40 AM,4.01
8/27/2022,8:53:40 AM,4.51
8/27/2022,9:08:40 AM,4.26
8/27/2022,9:23:40 AM,4.51
8/27/2022,9:38:40 AM,4.26
8/27/2022,9:53:40 AM,4.26
8/27/2022,10:08:40 AM,4.26
8/27/2022,10:23:40 AM,4.01
8/27/2022,10:38:40 AM,3.76
8/27/2022,10:53:40 AM,3.51
8/27/2022,11:08:40 AM,3.51
8/27/2022,11:23:40 AM,3.76
8/27/2022,11:38:40 AM,3.76
8/27/2022,11:53:40 AM,3.26
8/27/2022,12:08:40 PM,3.76
8/27/2022,12:23:40 PM,3.51
8/27/2022,12:38:40 PM,4.01
8/27/2022,12:53:40 PM,3.26
8/27/2022,1:08:40 PM,3.26
8/27/2022,1:23:40 PM,3.26
8/27/2022,1:38:40 PM,3.51
8/27/2022,1:53:40 PM,3.51
8/27/2022,2:08:40 PM,3.51
8/27/2022,2:23:40 PM,3.51
8/27/2022,2:38:40 PM,3.26
8/27/2022,2:53:40 PM,3.76
8/27/2022,3:08:40 PM,4.01
8/27/2022,3:23:40 PM,3.76
8/27/2022,3:38:40 PM,3.51
8/27/2022,3:53:40 PM,3.76
8/27/2022,4:08:40 PM,4.01
8/27/2022,4:23:40 PM,4.01
8/27/2022,4:38:40 PM,4.01
8/27/2022,4:53:40 PM,4.26
8/27/2022,5:08:40 PM,4.01
8/27/2022,5:23:40 PM,4.26
8/27/2022,5:38:40 PM,4.01
8/27/2022,5:53:40 PM,4.26
8/27/2022,6:08:40 PM,4.01
8/27/2022,6:23:40 PM,4.01
8/27/2022,6:38:40 PM,3.51
8/27/2022,6:53:40 PM,4.01
8/27/2022,7:08:40 PM,4.26
8/27/2022,7:23:40 PM,3.51
8/27/2022,7:38:40 PM,3.76
8/27/2022,7:53:40 PM,4.26
8/27/2022,8:08:40 PM,3.76
8/27/2022,8:23:40 PM,3.51
8/27/2022,8:38:40 PM,3.76
8/27/2022,8:53:40 PM,4.01
8/27/2022,9:08:40 PM,3.51
8/27/2022,9:23:40 PM,3.51
8/27/2022,9:38:40 PM,4.01
8/27/2022,9:53:40 PM,4.01
8/27/2022,10:08:40 PM,4.01
8/27/2022,10:23:40 PM,4.01
8/27/2022,10:38:40 PM,4.01
8/27/2022,10:53:40 PM,4.51
8/27/2022,11:08:40 PM,4.51
8/27/2022,11:23:40 PM,4.01
8/27/2022,11:38:40 PM,3.76
8/27/2022,11:53:40 PM,4.26
8/28/2022,12:08:40 AM,4.51
8/28/2022,12:23:40 AM,3.76
8/28/2022,12:38:40 AM,4.26
8/28/2022,12:53:40 AM,4.51
8/28/2022,1:08:40 AM,3.76
8/28/2022,1:23:40 AM,4.51
8/28/2022,1:38:40 AM,4.01
8/28/2022,1:53:40 AM,4.51
8/28/2022,2:08:40 AM,4.01
8/28/2022,2:23:40 AM,3.76
8/28/2022,2:38:40 AM,4.01
8/28/2022,2:53:40 AM,4.01
8/28/2022,3:08:40 AM,3.76
8/28/2022,3:23:40 AM,3.76
8/28/2022,3:38:40 AM,4.01
8/28/2022,3:53:40 AM,4.26
8/28/2022,4:08:40 AM,4.26
8/28/2022,4:23:40 AM,3.76
8/28/2022,4:38:40 AM,4.01
8/28/2022,4:53:40 AM,4.77
8/28/2022,5:08:40 AM,4.26
8/28/2022,5:23:40 AM,3.76
8/28/2022,5:38:40 AM,4.26
8/28/2022,5:53:40 AM,4.77
8/28/2022,6:08:40 AM,3.76
8/28/2022,6:23:40 AM,4.26
8/28/2022,6:38:40 AM,4.01
8/28/2022,6:53:40 AM,4.26
8/28/2022,7:08:40 AM,4.26
8/28/2022,7:23:40 AM,4.26
8/28/2022,7:38:40 AM,4.01
8/28/2022,7:53:40 AM,4.26
8/28/2022,8:08:40 AM,4.26
8/28/2022,8:23:40 AM,4.01
8/28/2022,8:38:40 AM,4.51
8/28/2022,8:53:40 AM,4.01
8/28/2022,9:08:40 AM,4.51
8/28/2022,9:23:40 AM,4.26
8/28/2022,9:38:40 AM,4.01
8/28/2022,9:53:40 AM,4.26
8/28/2022,10:08:40 AM,4.01
8/28/2022,10:23:40 AM,4.51
8/28/2022,10:38:40 AM,3.76
8/28/2022,10:53:40 AM,4.26
8/28/2022,11:08:40 AM,4.26
8/28/2022,11:23:40 AM,4.26
8/28/2022,11:38:40 AM,3.51
8/28/2022,11:53:40 AM,4.26
8/28/2022,12:08:40 PM,4.01
8/28/2022,12:23:40 PM,4.01
8/28/2022,12:38:40 PM,4.01
8/28/2022,12:53:40 PM,3.51
8/28/2022,1:08:40 PM,3.76
8/28/2022,1:23:40 PM,4.01
8/28/2022,1:38:40 PM,4.01
8/28/2022,1:53:40 PM,4.01
8/28/2022,2:08:40 PM,4.26
8/28/2022,2:23:40 PM,3.76
8/28/2022,2:38:40 PM,4.01
8/28/2022,2:53:40 PM,3.76
8/28/2022,3:08:40 PM,3.76
8/28/2022,3:23:40 PM,4.01
8/28/2022,3:38:40 PM,3.76
8/28/2022,3:53:40 PM,3.76
8/28/2022,4:08:40 PM,4.26
8/28/2022,4:23:40 PM,4.01
8/28/2022,4:38:40 PM,4.01
8/28/2022,4:53:40 PM,4.26
8/28/2022,5:08:40 PM,4.01
8/28/2022,5:23:40 PM,3.76
8/28/2022,5:38:40 PM,4.01
8/28/2022,5:53:40 PM,3.76
8/28/2022,6:08:40 PM,3.76
8/28/2022,6:23:40 PM,4.01
8/28/2022,6:38:40 PM,3.76
8/28/2022,6:53:40 PM,3.76
8/28/2022,7:08:40 PM,4.26
8/28/2022,7:23:40 PM,4.01
8/28/2022,7:38:40 PM,3.76
8/28/2022,7:53:40 PM,3.76
8/28/2022,8:08:40 PM,3.76
8/28/2022,8:23:40 PM,4.01
8/28/2022,8:38:40 PM,3.51
8/28/2022,8:53:40 PM,4.01
8/28/2022,9:08:40 PM,4.01
8/28/2022,9:23:40 PM,4.01
8/28/2022,9:38:40 PM,4.01
8/28/2022,9:53:40 PM,4.26
8/28/2022,10:08:40 PM,4.01
8/28/2022,10:23:40 PM,4.01
8/28/2022,10:38:40 PM,4.26
8/28/2022,10:53:40 PM,4.01
8/28/2022,11:08:40 PM,3.76
8/28/2022,11:23:40 PM,4.26
8/28/2022,11:38:40 PM,4.26
8/28/2022,11:53:40 PM,4.01
8/29/2022,12:08:40 AM,4.01
8/29/2022,12:23:40 AM,4.01
8/29/2022,12:38:40 AM,4.01
8/29/2022,12:53:40 AM,3.76
8/29/2022,1:08:40 AM,4.01
8/29/2022,1:23:40 AM,4.01
8/29/2022,1:38:40 AM,3.76
8/29/2022,1:53:40 AM,4.26
8/29/2022,2:08:40 AM,3.76
8/29/2022,2:23:40 AM,3.51
8/29/2022,2:38:40 AM,3.76
8/29/2022,2:53:40 AM,4.01
8/29/2022,3:08:40 AM,4.51
8/29/2022,3:23:40 AM,4.01
8/29/2022,3:38:40 AM,3.51
8/29/2022,3:53:40 AM,4.26
8/29/2022,4:08:40 AM,3.76
8/29/2022,4:23:40 AM,4.01
8/29/2022,4:38:40 AM,4.01
8/29/2022,4:53:40 AM,4.26
8/29/2022,5:08:40 AM,3.76
8/29/2022,5:23:40 AM,4.26
8/29/2022,5:38:40 AM,4.26
8/29/2022,5:53:40 AM,3.76
8/29/2022,6:08:40 AM,4.51
8/29/2022,6:23:40 AM,3.76
8/29/2022,6:38:40 AM,4.01
8/29/2022,6:53:40 AM,3.76
8/29/2022,7:08:40 AM,3.76
8/29/2022,7:23:40 AM,3.76
8/29/2022,7:38:40 AM,3.76
8/29/2022,7:53:40 AM,4.26
8/29/2022,8:08:40 AM,3.51
8/29/2022,8:23:40 AM,3.76
8/29/2022,8:38:40 AM,4.51
8/29/2022,8:53:40 AM,4.01
8/29/2022,9:08:40 AM,3.51
8/29/2022,9:23:40 AM,4.01
8/29/2022,9:38:40 AM,3.76
8/29/2022,9:53:40 AM,3.76
8/29/2022,10:08:40 AM,3.76
8/29/2022,10:23:40 AM,4.26
8/29/2022,10:38:40 AM,3.51
8/29/2022,10:53:40 AM,4.26
8/29/2022,11:08:40 AM,3.51
8/29/2022,11:23:40 AM,4.26
8/29/2022,11:38:40 AM,3.51
8/29/2022,11:53:40 AM,4.01
8/29/2022,12:08:40 PM,3.76
8/29/2022,12:23:40 PM,3.76
8/29/2022,12:38:40 PM,3.26
8/29/2022,12:53:40 PM,3.76
8/29/2022,1:08:40 PM,4.26
8/29/2022,1:23:40 PM,3.76
8/29/2022,1:38:40 PM,3.76
8/29/2022,1:53:40 PM,3.76
8/29/2022,2:08:40 PM,3.51
8/29/2022,2:23:40 PM,3.76
8/29/2022,2:38:40 PM,4.01
8/29/2022,2:53:40 PM,4.01
8/29/2022,3:08:40 PM,3.51
8/29/2022,3:23:40 PM,4.26
8/29/2022,3:38:40 PM,3.76
8/29/2022,3:53:40 PM,3.76
8/29/2022,4:08:40 PM,3.26
8/29/2022,4:23:40 PM,4.01
8/29/2022,4:38:40 PM,3.76
8/29/2022,4:53:40 PM,4.01
8/29/2022,5:08:40 PM,3.51
8/29/2022,5:23:40 PM,4.26
8/29/2022,5:38:40 PM,3.76
8/29/2022,5:53:40 PM,3.51
8/29/2022,6:08:40 PM,4.01
8/29/2022,6:23:40 PM,3.76
8/29/2022,6:38:40 PM,3.51
8/29/2022,6:53:40 PM,3.26
8/29/2022,7:08:40 PM,4.01
8/29/2022,7:23:40 PM,4.26
8/29/2022,7:38:40 PM,4.01
8/29/2022,7:53:40 PM,3.76
8/29/2022,8:08:40 PM,4.26
8/29/2022,8:23:40 PM,3.76
8/29/2022,8:38:40 PM,3.76
8/29/2022,8:53:40 PM,4.26
8/29/2022,9:08:40 PM,4.01
8/29/2022,9:23:40 PM,3.76
8/29/2022,9:38:40 PM,3.51
8/29/2022,9:53:40 PM,4.26
8/29/2022,10:08:40 PM,3.51
8/29/2022,10:23:40 PM,4.26
8/29/2022,10:38:40 PM,3.76
8/29/2022,10:53:40 PM,3.51
8/29/2022,11:08:40 PM,3.51
8/29/2022,11:23:40 PM,3.76
8/29/2022,11:38:40 PM,3.76
8/29/2022,11:53:40 PM,3.51
8/30/2022,12:08:40 AM,4.01
8/30/2022,12:23:40 AM,3.76
8/30/2022,12:38:40 AM,3.51
8/30/2022,12:53:40 AM,3.76
8/30/2022,1:08:40 AM,3.76
8/30/2022,1:23:40 AM,4.26
8/30/2022,1:38:40 AM,4.01
8/30/2022,1:53:40 AM,3.76
8/30/2022,2:08:40 AM,4.01
8/30/2022,2:23:40 AM,3.51
8/30/2022,2:38:40 AM,3.76
8/30/2022,2:53:40 AM,3.76
8/30/2022,3:08:40 AM,3.76
8/30/2022,3:23:40 AM,4.01
8/30/2022,3:38:40 AM,3.76
8/30/2022,3:53:40 AM,3.51
8/30/2022,4:08:40 AM,4.01
8/30/2022,4:23:40 AM,3.76
8/30/2022,4:38:40 AM,3.76
8/30/2022,4:53:40 AM,3.76
8/30/2022,5:08:40 AM,3.51
8/30/2022,5:23:40 AM,3.76
8/30/2022,5:38:40 AM,3.76
8/30/2022,5:53:40 AM,3.51
8/30/2022,6:08:40 AM,3.26
8/30/2022,6:23:40 AM,4.01
8/30/2022,6:38:40 AM,3.26
8/30/2022,6:53:40 AM,4.01
8/30/2022,7:08:40 AM,3.26
8/30/2022,7:23:40 AM,4.01
8/30/2022,7:38:40 AM,4.26
8/30/2022,7:53:40 AM,4.01
8/30/2022,8:08:40 AM,4.26
